"Country Name",1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
"Macedonia, FYR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6070830346.39554,5696220005.59508,5322263431.04063,4924713990.73083,4838135649.8608,4784211925.94464,4840895855.25152,4910612191.90823,5076530204.6662,5296811614.06035,5537765606.7964,5287163000.58636,5332288417.47394,5482471528.04788,5736161747.67012,5985809059.97008,6286933484.95684,6673508619.55804,7003848109.97655,6939393954.5996,7140636379.23233,7340574197.85084,7311211901.05945,7537859469.99228
Madagascar,2424400468.66491,2474067530.21653,2530255328.87694,2506739093.9567,2606069103.22985,2594283055.765,2647843388.55341,2794231147.08695,2985043215.50664,3096123305.13937,3259488876.01636,3387566092.90987,3344455197.40297,3256881362.17522,3322243042.45989,3364059838.50489,3260821605.31294,3337907440.42409,3249058820.65179,3569242205.4269,3598002117.34884,3249039505.73445,3190225582.42865,3219004809.26794,3273878502.89008,3311720517.30222,3376600624.50641,3416379867.87685,3532653521.38987,3676746671.11719,3791829923.6179,3552583109.93348,3594722156.41111,3670087656.55748,3667459571.0752,3730254297.10789,3810414292.14051,3951151662.66347,4106524239.28442,4297851955.29499,4502432506.05858,4773380988.03847,4168412794.67706,4576287489.8228,4816863088.90213,5038577519.49857,5291644766.5401,5621880566.3337,6022627277.56148,5780892166.64039,5759450979.3431,5818577750.63225,5955902651.49205,6080765069.49143
Malawi,499769128.5697,537949480.170869,541544945.005252,534011629.875087,548222230.562485,622870874.618976,705395263.213312,756758971.225105,742205897.183749,785865119.307824,789631754.899766,917698683.414155,974883691.356544,997312465.989469,1068879245.37682,1133940041.80334,1190611317.74165,1249165955.42221,1370898027.78704,1431164812.50602,1436986024.54404,1360967750.74938,1395038949.45837,1446916389.47426,1524475507.71092,1594159013.24858,1590734719.17176,1616587963.66662,1667951671.67842,1690380446.31135,1786601879.37411,1942576365.15177,1800127665.19243,1974593163.19979,1772391234.74044,2068891331.29877,2220265520.56768,2304467294.69356,2394232140.41333,2467071340.36922,2505954305.08256,2381283984.48909,2421765812.2254,2554962931.8978,2678920476.24766,2754995876.60249,2811804032.24302,3078684117.75191,3335412861.99233,3636795273.77888,3874400290.06012,4042839656.2676,4119079506.59585,4323776331.26518
Malaysia,8050617386.77794,8662302799.61077,9218511848.17144,9895040300.05651,10425311871.2659,11226482844.9926,12104024568.0284,12570894525.3542,13573799826.345,14237359577.9021,15089684603.8543,15957859777.029,17455012562.3663,19499728071.1667,21120082496.9719,21289395871.7325,23751266743.6042,25593527660.7242,27296017990.2414,29847950393.2111,32069901581.5086,34296178859.8802,36333689756.3065,38604636738.946,41601099816.908,41134232074.682,41608307751.9314,43850431854.876,48208166845.9689,52575094501.5825,57311926117.0841,62782615894.0725,68360924083.8427,75125201181.8961,82045766867.3901,90110112668.7706,99123557887.4002,106382121234.049,98553019040.3867,104601818875.794,113868356042.515,114457824413.531,120628232353.602,127610796715.961,136267195655.963,143533152129.483,151549523221.578,161094758526.04,168879027434.6,166322734785.218,178672208075.057,187834039089.992,198427562982.208,207729077791.33
Maldives,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,797726905.361871,846371840.23822,966162135.001807,1086749513.22249,992473987.301945,1186855728.61153,1312144503.00836,1472207440.90645,1418692085.45987,1518834121.3136,1617196136.85061,1638731204.07514,1699601541.69136
Mali,NA,NA,NA,NA,NA,NA,NA,1516189622.83865,1572416153.43339,1576048425.67879,1672769805.97257,1715743195.87586,1816011510.05381,1789586439.90388,1762226774.90872,1967086503.52312,2235071324.14193,2376968116.95157,2342181751.26596,2585667406.15525,2473815574.35623,2364682055.59855,2255016270.43185,2363211200.34923,2466474078.89384,2186373474.24496,2370800856.03833,2358514528.41897,2393455594.84677,2675014673.36027,2625455318.72775,2667884327.10366,2890206068.40916,2828372900.67515,2854172244.93154,3031387936.10214,3128950318.62346,3340501586.56998,3542037859.88555,3780587487.22309,3901566286.81423,4373655807.51875,4555307682.53112,4894286120.52442,5001251734.30728,5305317554.72495,5760422915.94899,6008016156.57921,6307126993.06094,6588262258.35823,6971653980.90154,7161987873.86264,7132745221.404,7286050698.08106
Malta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,907509726.468199,929779903.55283,984063461.701627,1024864262.52229,1127723644.64238,1348307452.00921,1577750046.96839,1769985735.17286,1967536695.36615,2173946444.56827,2327203466.79979,2404274917.7201,2459199399.65952,2444139461.8857,2467172309.05924,2530955578.59102,2629288120.29958,2737365326.37666,2967693800.94497,3210424577.29269,3412404931.28215,3625901708.85838,3795990429.49844,3966079148.72203,4190206471.69238,4455970095.21363,4624287056.63545,4867384846.72513,5116867678.44108,5358382432.36433,5721155308.11123,5632483774.98724,5790846033.82527,5798495015.91585,5769315565.7185,5980795755.74103,6113803055.42701,6375426572.4877,6624068208.81472,6438594298.96791,6715453853.82353,6809470207.77706,6884374380.0626,7084021237.08441
"Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64582776.0124714,67702918.9607367,78202223.7305422,81225596.1070398,76143000.3976295,94830409.3258406,103710159.030892,111788128.985885,109897135.635146,112838293.361418,112937447.53757,121002034.502158,128269737.741501,135809111.405379,146963380.848602,131821848.012933,123325105.798181,119817412.766857,116945211.467869,123834075.018163,130475767.10058,133888886.187688,134116584.26678,134042266.969667,137556822.771548,140146439.198786,144420192.187299,141632173.867112,139507691.259105,147320121.969615,148498682.945372,153358991.85898,154381385.13804
Mauritania,430018486.795534,496799984.583847,500409775.322853,490482808.200198,626301844.906332,727376506.12353,729056470.124017,755062883.570654,832052436.512188,842440878.399581,943415262.069616,960801333.994243,953759545.470901,910031988.396793,1020715640.18328,968308276.631953,1051060918.37652,1031315753.83229,1026110560.9948,1075261665.13829,1111510996.13622,1149861331.91471,1122955448.9367,1164901676.16032,1127311877.74373,1161072169.16601,1227410948.10945,1250736471.87057,1272254116.50735,1333037143.83405,1309424996.27968,1332838656.40571,1357817730.34894,1437571018.81906,1393570820.79037,1530416694.47241,1619468988.31507,1553966380.89018,1624200236.20689,1749471964.75088,1741942127.96171,1776934207.85703,1788746768.2556,1895691080.35165,2004640598.2995,2184444848.94895,2596630177.75711,2638549707.49847,2731347602.08548,2698019946.8145,2814034804.52752,2926596196.70862,3131457930.47823,3341265611.82027
Mauritius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1740234080.9415,1854177979.09838,1925207941.58579,1992908374.5816,1792396709.64319,1897831810.21044,2002157067.61382,2009841252.5215,2104271347.05374,2250612379.629,2469867788.99499,2689464717.6902,2872115591.30098,3000359821.70855,3215987783.13843,3358631192.58457,3577368720.51923,3759172850.07201,3914657611.14138,4082507819.10104,4310631982.36615,4555798204.63501,4832363770.89047,4958526135.32921,5406113152.71647,5545243275.90659,5662431638.32118,5869498633.02098,6206746377.47158,6283796155.23716,6531858624.21746,6916550846.98957,7297791188.06214,7517201060.7149,7826157631.84559,8127473381.67657,8389810745.86115,8658283955.2756
Mexico,127596504495.208,133976329719.968,140225541295.077,151593467374.813,169641398473.748,181685937765.384,192761765621.299,204047822191.711,223275817400.284,230908769207.192,245923575056.069,255176370101.414,276174341898.257,297884737939.479,315093024598.583,333193496286.925,347912132847.362,359708579770.111,391927469805.037,429937262645.737,469634453479.207,510833608181.965,507626070623.95,486324575210.826,503881772195.188,516949362154.767,497543497274.209,506776645758.029,513088234975.12,534629183757.513,561725828425.396,585443301236.127,606687040601.123,631327184921.401,661172261085.274,623097450585.385,659702972014.333,705637356375.022,738815312900.315,758519614430.567,798694407368.499,793858373511.829,794905609001.193,806214502504.701,840847173784.228,866346483685.297,909675810818.808,938314459589.249,951453584529.148,906732031722.361,953067840505.294,991615763211.606,1031112704873.52,1042149906720.68
"Micronesia, Fed. Sts.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170178128.568244,172219857.765223,176609575.538729,182836849.589517,189676642.399398,203764573.858557,211931490.646475,229184102.360952,227959064.842764,244107684.506631,236512167.581617,222165923.348937,228732584.261405,231897630.782968,242479649.925457,246716222.805901,248196311.229865,252728016.228761,244561702.724437,249845592.623945,249437347.976751,244299716.4535,238046565.833233,240336472.762947,246418335.627727,251471358.446151,252561901.666368,254195285.023951
Moldova,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4620246652.2646,4587388142.79113,5125530613.68191,5348858641.32885,5528433434.55754,5235930850.12176,5650019052.84045,5717944112.2161,5814718281.86582,6107331366.38615,5960755413.59289,5007034547.41801,3549987494.11937,3507387644.18996,2423604862.13525,2389674394.06536,2265411325.57396,2301657906.78315,2152050142.84224,2078880437.9856,2122536927.1833,2252011679.74148,2427668590.76132,2587894717.75157,2779659347.84716,2988172424.46608,3131146154.34837,3227207950.10182,3477795690.88121,3269490340.59249,3501430331.60161,3739527594.15052,3713350900.99146,4043839131.17972
Monaco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1773152210.97344,1865853672.885,1952584328.58047,2080551970.63189,2173648579.02161,2152506857.9597,2247467470.04245,2327325295.13419,2419337294.62657,2504841632.53456,2547059672.0271,2570553199.49355,2633079064.88188,2664543657.96708,2704099225.13965,2750304160.05335,2817751647.93287,2887760777.59518,3020557387.27117,3146323106.11207,3229494715.54696,3262278282.65298,3306861753.30098,3276639827.97775,3349237850.29143,3420146280.48461,3458134885.12867,3535501922.8827,3659360037.18753,3780138729.53923,3927950920.41999,4013883856.44664,4055086247.22422,4099186749.22072,4200456592.72043,4280072625.97622,4496188310.56777,5151842377.44965,5667026615.19462,NA,NA,NA,NA,NA
Mongolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1199663987.34519,1299741590.05084,1375569007.73249,1457187286.85297,1540434535.13946,1684850188.21892,1743123233.52605,1832161485.7185,1908712778.88839,1847930580.48572,1687279908.90796,1531097422.79708,1482580137.09126,1514224070.92504,1610777461.70012,1646779849.5706,1710950143.6639,1768094793.76515,1822381828.37427,1843267456.4598,1897693809.01686,1987511248.35916,2126729148.43777,2352702754.07449,2523359940.71209,2739264542.27625,3019984820.67699,3288774581.71672,3247053222.16838,3453733409.75573,4058608090.70032,4561920166.84891,5097631521.65855
Montenegro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005334352.03227,2103595735.28185,1905857736.16534,1964939325.98647,1986553658.57232,2024298178.0852,2074905632.53732,2166201480.36897,2257181942.54446,2451299589.60328,2713588645.69084,2900826262.24351,2735479165.29562,2803866144.42801,2894431020.89305,2822070245.37071,2920842703.95869
Morocco,NA,NA,NA,NA,NA,NA,11119913928.9915,12235112448.8813,13445377875.5968,14569702605.6857,15256439770.4834,16110326478.8703,16502973375.4935,17090365503.627,18046750881.5412,19410764312.5477,21509607809.5132,22812911007.167,23322246520.8313,24440265385.5639,25330420140.9606,24630201035.9437,26999376531.2982,26848843612.037,28013106167.6859,29784970595.0383,32256917372.5412,31436080475.3023,34710026167.1887,35531478461.3266,36964977160.3282,39514840022.9995,37922021904.5662,37538150994.3993,41426365357.7293,38700738302.9339,43428764301.2249,42461291998.4189,45712158446.8288,45954166439.9589,46686017638.8396,50211723276.3466,51876762053.6508,55153800018.6099,57802211815.6646,59523857868.0203,64142821235.6721,65878381261.0972,69559043367.9155,72868904038.5768,75523499823.6623,79288834997.3644,81425402862.0203,85019251290.7133
Mozambique,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2498193800.50388,2623103563.29334,2442109430.81473,2058698200.98817,1924882819.37923,1944131587.90632,1899416635.16744,2178630887.81348,2357278518.1621,2510501730.98903,2535606567.84354,2659851265.1526,2524073264.30216,2742523829.36597,2928069006.12501,3007149771.09303,3229678854.15392,3560351477.10272,3944233624.74255,4264417578.32774,4310941606.50797,4823897319.5323,5249218334.47316,5565417081.86816,6053514254.21044,6578515331.19659,6994357706.54256,7503686869.01687,8016160098.69021,8523905205.15576,9127794918.91107,9796130292.00492,10505523878.9083,11256538167.2868
Myanmar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Namibia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3539695378.71759,3574081731.723,3559853643.15295,3494941478.54386,3486662258.41076,3502846342.63919,3669836473.77435,3800253989.92987,3831155715.07772,3902364447.11899,3982263795.86731,4307440023.89026,4617116643.23281,4544187475.0032,4622796445.43171,4803039936.71637,4956320516.53559,5165482216.97272,5335508480.01473,5515276620.71688,5707880191.33499,5775116094.38889,6051666841.25024,6308245066.36387,7082238228.89342,7261366631.80798,7774975822.87191,8192806458.14358,8507891753.98925,8383777606.37853,8936748666.27297,9474006298.24767,10107885190.1299,10553202197.9094
Nepal,1696795926.40782,1729175306.8921,1762208087.74709,1795603898.54386,1930856838.60293,1907624982.1372,2041934048.60305,2009845107.00465,2023421277.74141,2113735099.83195,2168184749.50153,2142266632.40114,2209058228.43436,2198531265.43693,2337777229.39529,2371826269.76624,2476151906.18024,2550856752.37448,2663240903.03967,2726329825.9535,2663095490.26567,2885250227.44345,2994294642.18899,2905142338.08457,3186392945.56028,3382193773.36714,3536612920.95128,3596580375.79026,3873402287.06335,4041106970.3374,4228413747.17287,4497685494.16846,4682378748.66864,4862643306.96619,5262158212.74091,5444673639.60256,5734781323.53041,6024308211.29422,6206024811.11187,6479870202.44717,6881622154.99889,7211923684.0568,7220597240.91345,7505452529.09257,7856903092.79816,8130258976.02985,8403810871.84588,8690511945.19411,9221036339.06815,9639033175.15414,10103288981.1423,10449006176.7562,10956041729.2745,11370379663.7864
Netherlands,152734323857.708,153185725069.966,163669001379.9,169601383242.627,183635734770.931,199507545663.145,204976255645.08,215799032170.942,229644987331.839,244409894851.579,258328538634.247,269516175270.417,276271676574.253,292251970848.678,304689990403.007,305064819149.642,319670264471.719,325812019469.044,333405878198.556,340147073061.68,351205268588.89,348453183352.696,344129726895.794,351253067918.067,362007309455.438,371347748961.558,381697121062.339,389068641061.947,402457344674.924,420246978062.976,437826443814.356,448505198229.12,456157041237.626,461893747201.91,475570810326.817,490389494105.358,507094712232.005,528790479032.98,549537382480.227,575279808983.734,597951798239.069,609467492414.068,609932597124.807,611979555290.255,625666567179.028,638470626274.685,660141521165.995,686023230363.627,698399492613.043,672785156444.312,683063473113.466,689515246480.625,680915783713.874,675313386061.782
"New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46292666085.4609,48045055623.4139,50504533888.9815,54444028228.5484,57707098402.6678,56707794435.5798,57234503385.7417,54981559965.3574,55149632139.0177,56368366544.001,57082039844.2165,59730654600.9925,60284701565.4202,62367445184.7472,65351359705.0564,66406244855.3157,68190850397.748,67466635906.4049,68797160164.7007,69142262564.6229,69293990268.3741,68180201083.0039,68893288444.7711,73300619902.9577,77262684845.9704,80667943028.7883,83473098839.8856,86193322317.1755,87241896652.918,91873566777.6124,93980752313.9084,97381529067.5851,102273831161.268,106453684263.392,110231319623.812,113791304306.468,115922357442.757,120029644919.383,117787549960.75,120385547206.448,121173448019.68,123995247469.156,127132205132.464,130306342387.588
Nicaragua,2229504316.55351,2394492360.70301,2674536598.69079,2940470538.36271,3267190214.99327,3561363484.47728,3678928950.71937,3935332412.55631,3988182354.82772,4236953361.40945,4294314362.66922,4436230995.67795,4534747392.92173,4825742766.81171,5510632694.26493,5502187820.80328,5788821791.69028,6273258216.41833,5781510027.83233,4250636194.35997,4446664155.80272,4685151658.24507,4646903864.26306,4861275373.63011,4785143235.91633,4589820795.54759,4543128128.10392,4511037608.94965,3949421454.61006,3882375573.15249,3878762450.07649,3871365168.51261,3886288008.19928,3871087235.96831,4000289102.52747,4236782510.56625,4505575356.70097,4684295806.48208,4858161943.76384,5199980787.28643,5413262687.38059,5573540924.5732,5615562019.64091,5757115340.38435,6062943122.59161,6322582497.35619,6585100497.854,6933301086.8035,7131016698.48708,6934239959.81987,7163269747.99076,7688044536.31964,7945958476.70017,8311953269.61277
Niger,1589721886.98614,1661996892.13199,1832828790.98156,2005632092.52533,2008260270.61606,2147227097.95952,2139014014.51334,2141642192.6041,2149855276.05027,2031915380.53904,2094006222.49587,2212931550.22808,2098605480.32944,1740843957.26145,1893607158.64979,1840715047.66099,1853198839.76679,1997091967.01149,2266152425.69172,2428114250.39765,2373907942.71304,2388363029.86258,2427128602.8758,2311817100.7562,1922845666.8219,2071338267.20106,2203075936.21301,2204718466.7819,2356824677.47276,2378835749.72056,2348283044.85263,2407088825.67172,2250232215.91522,2282847934.01044,2374265988.11034,2436133563.0335,2519427237.65819,2588811397.61485,2858624117.64095,2842365454.84908,2802302048.00846,3001387130.45965,3091402393.22527,3255246720.06621,3258501966.78627,3405134555.29166,3602632359.49857,3715991722.78476,4072268865.65693,4043246979.33294,4381636014.67855,4482913159.16115,4968302838.17085,5160825957.07887
Nigeria,25282089673.8302,25330579581.4757,26369891384.666,28632063876.2923,30049490951.1935,31517401624.0406,30177749996.3835,25426677236.1272,25109260705.6024,31185044925.3081,38983564554.1548,44533861860.8556,46032097665.9992,48514498438.6558,53929043718.6194,51109769452.1905,55731294574.5001,59088613436.8461,55682652166.3821,59446482582.2853,61946106738.2247,53813895880.6281,53247135430.9422,50557914888.9857,49535867645.5494,53658653550.2074,48961280053.544,43697110037.4142,46992974186.6562,50032099651.5403,56419202082.6548,56070615710.5841,56313808188.572,57490979533.7051,58014011386.4396,57835636303.603,60723777676.0153,62425413645.7102,64120663260.4202,64424747539.1401,67850915773.497,70843863904.1242,73525054912.2166,81137974798.7933,108510499439.619,112248324602.677,121464995090.793,129759108808.85,137895347102.527,147457584120.554,159017874554.812,166789692865.557,173927086354.265,183309437469.623
"Northern Mariana Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Norway,62069685285.3483,65963524893.552,67819702295.4413,70386707246.5341,73912835620.5621,77819578964.8603,80766227637.27,85819026648.7106,87758429830.4778,91711606113.8686,93547070236.7094,98802173069.4607,104007140085.371,108665424912.689,112814901047.73,118484284051.222,125347458284.827,130535816841.288,135566627861.855,141474272409.779,147846488164.532,150134419868.064,150322079937.912,156134885525.805,165337679472.255,174189833139.309,181222972448.584,184448738843.617,184129763290.648,185966627861.855,189549864183.159,195436243694.218,202321769499.418,207959642995.732,218464571206.83,227610244470.314,239217850213.427,252117966627.862,258881645324.02,264126038028.716,272719596429.957,278146992627.086,282324873884.362,285094140473.419,296386806363.989,304060069848.661,311049747768.723,319301979045.402,319517889018.238,314293985254.172,315796662786.185,320032130384.168,329301202949.166,331430811020.567
Oman,704940591.971082,712974140.101305,856907875.638417,895736458.559114,896405927.035984,900422707.716895,947284856.073904,1574568184.79564,2863947366.55663,3599012993.8186,4099099276.94112,4135918465.22967,4542281736.99994,3894913130.82217,4342781591.48973,5403875164.82585,6513837764.71697,6579446486.2325,6336432559.8113,6610910428.87703,7009908149.17389,8204892718.05076,9154185523.45743,10679883396.3363,12464662217.9302,14210611973.86,14495131089.1785,13996385009.9423,14831133228.4657,16574809025.306,16553191309.0131,17558645092.1594,19036009022.3759,20186347499.7954,20968724848.892,22016494161.7915,22687103318.1601,24055932514.0636,24691571564.6992,24660754820.2021,25992774104.7311,27937448667.9177,28654972868.1474,28740937786.7519,29718129671.5014,30905071770.5812,32604850717.9632,34821980566.7847,39279194079.3331,39711265214.2057,41935096066.2013,43818862516.5911,46003671001.6684,48336517158.1628
Pakistan,9990157364.67867,10588302693.664,11062961334.6502,12024203405.626,12934406438.8555,14282089563.1784,15109015664.2758,15924995067.3801,17076885143.3556,18017462837.489,20063068583.457,20157038489.0942,20320997132.0843,21756525987.3566,22526748716.8079,23475443734.1218,24685882119.5221,25660406265.7346,27725692691.4892,28767744986.2758,31706572672.3011,34217975330.537,36454970951.6532,38926026805.6698,40897710096.5963,44002711157.0359,46423587927.8362,49418997064.4422,53187333361.41,55825302177.1314,58314321739.8942,61265940644.4769,65987031431.1618,67146916956.4838,69656476274.951,73113254939.1772,76656748268.8702,77434351268.9854,79409108650.6445,82315587437.8515,85822303909.4244,87523717380.9533,90345858357.2476,94724308605.4804,101704136878.644,109502102510.883,116266640923.533,121885595233.672,123959363412.575,127469469286.993,129517496849.862,133125782160.261,138471990657.616,146876620189.8
Palau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163157633.249326,152715544.721368,133931532.72064,143708534.609247,159372764.881655,175947532.429347,179994322.489005,183594212.151777,173680124.695581,176721604.533536,180367855.972142,189096116.503944,189375532.269496,204677361.513759,206232630,203119113.969469,206875510.973355,195439698.787611,174427465.0564,180183623.835243,189785435.762312,200599068.623915,199935480.813387
Panama,2080117512.97018,2303758388.88027,2496463344.61944,2706730891.78703,2829346477.16811,3087790277.79027,3319970657.78417,3604355381.86092,3854098489.08075,4182792507.38027,4449936856.38835,4879172574.40303,5102652333.50279,5378497509.64435,5509813837.76585,5597465575.97907,5689467727.75902,5755206531.41894,6315758990.03387,6600465860.02849,6672971945.03675,7287339735.12309,7677099946.03808,7332293475.86111,7530960007.5098,7903157645.87838,8185125553.73336,8037052120.9798,6961707082.68027,7070466132.8529,7643102672.57669,8363007022.46017,9048914098.88229,9542599624.40669,9814577812.09766,9986497673.62984,10267176585.3346,10930537894.1971,11733003525.3397,12192609492.7784,12523684388.0865,12595604516.708,12876346335.7832,13417894991.8811,14427199829.0745,15464700000,16783492680.1129,18816420297.4105,20537540273.1038,21353735988.2851,22603329668.3602,25037752317.2097,27603397001.473,29908913821.9152
"Papua New Guinea",1074726139.05713,1141156187.03275,1213894636.60575,1263330709.9982,1371601764.34992,1512444909.73609,1600374800.55428,1665517476.44479,1738127191.21251,1881930432.63172,2085984453.22065,2217301213.12588,2342435786.23004,2495379653.50672,2560522329.39724,2537992678.12159,2451994102.72372,2472463739.14702,2683855934.39314,2733034772.28507,2670080645.89092,2662742471.23373,2672140495.95525,2758267935.57315,2748483647.76757,2858428227.34531,2992575880.39096,3075485010.26835,3164958305.54274,3120029185.51553,3026048608.72437,3314942415.45898,3774031580.94108,4460991577.39595,4726068573.74673,4569519968.85746,4922912789.53449,4730703071.60347,4552397506.3947,4636869693.45272,4521187133.41401,4515703441.71273,4508527972.78446,4606097122.35546,4731437106.85329,4901584516.12903,5028265993.17781,5390301144.68662,5751451321.38062,6067781144.05654,6553203635.58109,7142991962.78338,7714431319.80604,8131031375.79186
Paraguay,1086084143.96908,1161027050.82734,1199343944.96543,1255836538.9115,1308738368.77191,1389461021.02225,1417132183.56843,1546804982.13389,1616829985.8565,1692839611.50668,1786850202.1592,1885808681.27333,2010862264.75544,2157711773.77461,2338560934.97356,2498809530.16477,2686868674.27323,2995699552.2397,3356044161.34999,3754143052.23189,4193833765.41559,4578427565.09516,4514438650.26585,4377081532.46702,4500366386.69211,4703924064.38986,4937466163.96016,5311839877.01831,5626054969.29519,6016233353.51142,6264299673.37243,6483152388.62511,6593134401.7568,6918595212.5261,7286520562.99063,7783665857.72143,7906164369.74875,8241584275.59548,8247191447.83095,8134528937.51129,7946284058.89609,7880007448.31854,7878320971.10115,8218723517.99477,8552191581.62103,8734651405.96572,9154536117.46391,9650860530.34452,10264570561.7865,9857508909.33832,11148152913.2313,11632251095.3106,11488131167.7299,13044957168.4236
Peru,18432730137.4625,19787545497.2503,21437864830.4026,22235470542.1648,23703074236.4588,24873826645.3365,26961954386.8579,27979688224.0377,28078887806.6081,29144384073.5425,30845505769.5861,32135121273.0742,33057327260.7338,34834380276.6485,38056586158.8547,39351105279.7712,40122671542.0343,40284332446.6014,40398230921.4138,42739872693.9624,44055208268.8638,47218630542.1441,46935318758.8915,41396951145.3422,43549592604.9,44768981197.8371,49245879317.621,53185549663.0306,48558406842.347,42877073241.7925,40671801388.1767,41552711708.2241,41374547350.3038,43346042278.7564,48903715648.4448,53113793292.0302,54451315821.8123,58188887384.0186,57806032997.9445,58334455860.9109,60055668199.6977,60184724671.3525,63206108098.1975,66467237080.5457,69763372461.1931,74147754854.3689,79730264460.791,86522268197.775,94432830726.7958,95423647019.4759,103487662932.258,110164914932.531,116720378532.995,123515359319.752
Philippines,18285558568.7399,19312581469.0539,20234394514.7428,21663041395.1577,22409762564.2694,23589818186.4502,24633902165.8827,25945448113.8021,27228558994.1957,28496418338.3706,29569195885.9428,31174398531.2217,32872402896.8812,35804833860.6545,37078811052.6911,39142162952.6241,42589268638.6182,44975143137.7932,47301303995.1635,49968944163.4597,52541800773.3359,54340448044.6631,56307206881.879,57362751055.1931,53161685245.403,49277368854.4786,50961069519.5038,53158324737.4226,56747864261.6609,60269245790.7077,62099602470.6701,61740458951.1294,61948896612.7822,63259925559.4739,66035532817.4977,69125132154.5057,73166099917.4371,76960027260.3774,76516181706.3579,78874354388.9804,82353669775.0813,84736978728.0658,87826402659.232,92191694323.6885,98366358824.6042,103065972407.859,108469672941.825,115646751628.263,120449280370.29,121832436084.035,131131009140.354,135902447908.385,145163575543.974,155561458917.471
Poland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180139890977.683,167502034957.715,171714675333.82,178133902754.941,187562177618.523,200601231283.04,213116575195.826,228218613560.173,239587629488.748,250427049719.154,261094749676.165,264241728891.153,268056056098.617,278422211025.306,293303320736.685,303912247950.845,322838342378.874,344743806100.177,362417266564.776,368909002682.755,383205737633.983,400269017271.008,407894500970.49,414313950325.763
