ccode1,ccode2,year,distance
365,435,1993,3799
365,436,1993,3479
365,437,1993,4115
365,438,1993,4225
365,439,1993,3657
365,450,1993,4320
365,451,1993,4270
365,452,1993,4046
365,461,1993,3970
365,471,1993,3869
365,475,1993,3620
365,481,1993,4142
365,482,1993,3707
365,483,1993,3252
365,484,1993,4341
365,490,1993,4345
365,500,1993,3844
365,501,1993,3945
365,510,1993,4327
365,516,1993,4116
365,517,1993,4013
365,520,1993,3738
365,522,1993,3068
365,530,1993,3231
365,531,1993,2796
365,540,1993,4682
365,541,1993,5659
365,551,1993,4952
365,552,1993,5104
365,553,1993,4828
365,560,1993,6304
365,565,1993,5548
365,570,1993,5914
365,571,1993,5603
365,572,1993,5689
365,580,1993,5196
365,581,1993,4676
365,590,1993,5379
365,591,1993,4297
365,600,1993,2579
365,615,1993,2075
365,616,1993,1831
365,620,1993,1969
365,625,1993,2791
365,630,1993,1534
365,640,1993,1115
365,645,1993,1584
365,651,1993,1805
365,652,1993,1540
365,660,1993,1517
365,663,1993,1648
365,666,1993,1662
365,670,1993,2201
365,679,1993,2816
365,690,1993,1895
365,692,1993,2143
365,694,1993,2221
365,696,1993,2324
365,698,1993,2465
365,700,1993,2095
365,701,1993,1562
365,702,1993,1859
365,703,1993,1859
365,704,1993,1735
365,705,1993,1928
365,710,1993,3601
365,712,1993,2883
365,713,1993,4630
365,731,1993,3990
365,732,1993,4109
365,740,1993,4654
365,750,1993,2701
365,760,1993,3213
365,770,1993,2276
365,771,1993,3452
365,775,1993,4058
365,780,1993,4088
365,781,1993,4081
365,790,1993,3041
365,800,1993,4395
365,811,1993,4687
365,812,1993,4234
365,816,1993,4189
365,820,1993,5053
365,830,1993,5243
365,835,1993,5453
365,840,1993,5137
365,850,1993,5788
365,900,1993,9010
365,910,1993,7523
365,920,1993,10293
365,935,1993,8781
365,940,1993,7996
365,950,1993,9143
365,983,1993,7366
365,987,1993,6959
365,990,1993,9155
366,2,1993,4329
366,200,1993,1109
366,220,1993,1155
366,255,1993,648
366,365,1993,540
366,367,1993,173
366,710,1993,3957
366,740,1993,4902
367,2,1993,4398
367,200,1993,1042
367,220,1993,1059
367,255,1993,525
367,365,1993,524
367,366,1993,173
367,368,1993,164
367,370,1993,251
367,710,1993,4051
367,740,1993,5029
368,2,1993,4522
368,200,1993,1073
368,220,1993,1057
368,255,1993,511
368,290,1993,245
368,365,1993,490
368,367,1993,164
368,370,1993,106
368,710,1993,4078
368,740,1993,5093
369,2,1993,4871
369,200,1993,1327
369,220,1993,1259
369,255,1993,750
369,290,1993,430
369,310,1993,557
369,317,1993,624
369,359,1993,249
369,360,1993,463
369,365,1993,471
369,370,1993,270
369,710,1993,4011
369,740,1993,5103
370,2,1993,4628
370,200,1993,1164
370,220,1993,1136
370,255,1993,594
370,290,1993,296
370,365,1993,420
370,367,1993,251
370,368,1993,106
370,369,1993,270
370,710,1993,4020
370,740,1993,5056
371,2,1993,5849
371,200,1993,2247
371,220,1993,2134
371,255,1993,1694
371,365,1993,1121
371,372,1993,107
371,373,1993,284
371,630,1993,490
371,640,1993,616
371,710,1993,3693
371,740,1993,4935
372,2,1993,5780
372,200,1993,2199
372,220,1993,2095
372,255,1993,1638
372,365,1993,1023
372,371,1993,107
372,373,1993,282
372,640,1993,635
372,710,1993,3636
372,740,1993,4868
373,2,1993,6023
373,200,1993,2471
373,220,1993,2372
373,255,1993,1905
373,365,1993,1201
373,371,1993,284
373,372,1993,282
373,630,1993,336
373,640,1993,899
373,710,1993,3427
373,740,1993,4683
375,2,1993,4308
375,200,1993,1133
375,220,1993,1187
375,255,1993,689
375,365,1993,556
375,380,1993,247
375,385,1993,489
375,710,1993,3930
375,740,1993,4864
380,2,1993,4125
380,200,1993,891
380,220,1993,960
380,255,1993,505
380,365,1993,764
380,375,1993,247
380,385,1993,258
380,710,1993,4170
380,740,1993,5083
385,2,1993,3875
385,200,1993,718
385,220,1993,834
385,255,1993,522
385,365,1993,1022
385,375,1993,489
385,380,1993,258
385,710,1993,4367
385,740,1993,5229
390,2,1993,4049
390,200,1993,594
390,220,1993,639
390,255,1993,220
390,365,1993,970
390,710,1993,4477
390,740,1993,5407
395,2,1993,2806
395,200,1993,1176
395,220,1993,1388
395,255,1993,1485
395,365,1993,2058
395,710,1993,4901
395,740,1993,5472
402,2,1993,3630
402,200,1993,2843
402,220,1993,2767
402,255,1993,3291
402,365,1993,4262
402,710,1993,7862
402,740,1993,8782
403,2,1993,5874
403,200,1993,3561
403,220,1993,3367
403,255,1993,3629
403,365,1993,4205
403,710,1993,7243
403,740,1993,8536
404,2,1993,4181
404,200,1993,2876
404,220,1993,2759
404,255,1993,3240
404,365,1993,4151
404,433,1993,231
404,438,1993,205
404,710,1993,7726
404,740,1993,8787
411,2,1993,5836
411,200,1993,3343
411,220,1993,3145
411,255,1993,3384
411,365,1993,3937
411,471,1993,189
411,481,1993,236
411,710,1993,6980
411,740,1993,8269
420,2,1993,4060
420,200,1993,2787
420,220,1993,2677
420,255,1993,3167
420,365,1993,4092
420,433,1993,102
420,710,1993,7679
420,740,1993,8715
432,2,1993,4553
432,200,1993,2723
432,220,1993,2574
432,255,1993,3001
432,365,1993,3845
432,433,1993,649
432,435,1993,650
432,436,1993,684
432,437,1993,444
432,438,1993,444
432,439,1993,438
432,615,1993,1803
432,710,1993,7357
432,740,1993,8497
433,2,1993,3963
433,200,1993,2723
433,220,1993,2618
433,255,1993,3116
433,365,1993,4052
433,404,1993,231
433,420,1993,102
433,432,1993,649
433,435,1993,257
433,438,1993,436
433,710,1993,7646
433,740,1993,8660
434,2,1993,5386
434,200,1993,3117
434,220,1993,2931
434,255,1993,3242
434,365,1993,3910
434,436,1993,488
434,439,1993,495
434,461,1993,99
434,475,1993,363
434,710,1993,7163
434,740,1993,8418
435,2,1993,3903
435,200,1993,2467
435,220,1993,2361
435,255,1993,2859
435,365,1993,3799
435,432,1993,650
435,433,1993,257
435,600,1993,1237
435,615,1993,1733
435,710,1993,7396
435,740,1993,8403
436,2,1993,5061
436,200,1993,2630
436,220,1993,2445
436,255,1993,2768
436,365,1993,3479
436,432,1993,684
436,434,1993,488
436,439,1993,257
436,475,1993,455
436,483,1993,877
436,615,1993,1609
436,620,1993,1510
436,710,1993,6847
436,740,1993,8061
437,2,1993,4947
437,200,1993,3104
437,220,1993,2942
437,255,1993,3333
437,365,1993,4115
437,432,1993,444
437,438,1993,607
437,439,1993,462
437,450,1993,381
437,452,1993,359
437,710,1993,7530
437,740,1993,8733
438,2,1993,4381
438,200,1993,3004
438,220,1993,2876
438,255,1993,3339
438,365,1993,4225
438,404,1993,205
438,432,1993,444
438,433,1993,436
438,437,1993,607
438,450,1993,298
438,451,1993,79
438,710,1993,7773
438,740,1993,8876
439,2,1993,4913
439,200,1993,2708
439,220,1993,2534
439,255,1993,2897
439,365,1993,3657
439,432,1993,438
439,434,1993,495
439,436,1993,257
439,437,1993,462
439,452,1993,480
439,461,1993,470
439,710,1993,7075
439,740,1993,8272
450,2,1993,4676
450,200,1993,3184
450,220,1993,3042
450,255,1993,3477
450,365,1993,4320
450,437,1993,381
450,438,1993,298
450,451,1993,224
450,710,1993,7812
450,740,1993,8970
451,2,1993,4452
451,200,1993,3067
451,220,1993,2936
451,255,1993,3394
451,365,1993,4270
451,438,1993,79
451,450,1993,224
451,710,1993,7807
451,740,1993,8923
452,2,1993,5274
452,200,1993,3178
452,220,1993,3000
452,255,1993,3339
452,365,1993,4046
452,437,1993,359
452,439,1993,480
452,461,1993,107
452,710,1993,7348
452,740,1993,8592
461,2,1993,5326
461,200,1993,3138
461,220,1993,2956
461,255,1993,3282
461,365,1993,3970
461,434,1993,99
461,439,1993,470
461,452,1993,107
461,710,1993,7249
461,740,1993,8498
471,2,1993,5978
471,200,1993,3362
471,220,1993,3159
471,255,1993,3366
471,365,1993,3869
471,411,1993,189
471,475,1993,474
471,481,1993,280
471,482,1993,489
471,483,1993,620
471,484,1993,620
471,710,1993,6833
471,740,1993,8128
475,2,1993,5515
475,200,1993,2956
475,220,1993,2759
475,255,1993,3017
475,365,1993,3620
475,434,1993,363
475,436,1993,455
475,471,1993,474
475,710,1993,6808
475,740,1993,8072
481,2,1993,6018
481,200,1993,3579
481,220,1993,3380
481,255,1993,3613
481,365,1993,4142
481,411,1993,236
481,471,1993,280
481,484,1993,516
481,710,1993,7099
481,740,1993,8398
482,2,1993,6335
482,200,1993,3433
482,220,1993,3223
482,255,1993,3343
482,365,1993,3707
482,471,1993,489
482,483,1993,588
482,484,1993,639
482,490,1993,643
482,625,1993,1225
482,710,1993,6442
482,740,1993,7746
483,2,1993,5810
483,200,1993,2854
483,220,1993,2644
483,255,1993,2796
483,365,1993,3252
483,436,1993,877
483,471,1993,620
483,482,1993,588
483,620,1993,1441
483,625,1993,1198
483,710,1993,6274
483,740,1993,7556
484,2,1993,6533
484,200,1993,3963
484,220,1993,3757
484,255,1993,3929
484,365,1993,4341
484,471,1993,620
484,481,1993,516
484,482,1993,639
484,490,1993,5
484,540,1993,346
484,710,1993,7002
484,740,1993,8307
490,2,1993,6538
490,200,1993,3968
490,220,1993,3762
490,255,1993,3933
490,365,1993,4345
490,482,1993,643
490,484,1993,5
490,500,1993,1236
490,516,1993,972
490,517,1993,1032
490,540,1993,343
490,551,1993,1168
490,625,1993,1813
490,710,1993,7003
490,740,1993,8309
500,2,1993,7256
500,200,1993,4019
500,220,1993,3810
500,255,1993,3777
500,365,1993,3844
500,490,1993,1236
500,501,1993,313
500,510,1993,675
500,517,1993,234
500,625,1993,1056
500,710,1993,5882
500,740,1993,7171
501,2,1993,7550
501,200,1993,4241
501,220,1993,4033
501,255,1993,3962
501,365,1993,3945
501,500,1993,313
501,510,1993,418
501,520,1993,635
501,530,1993,719
501,625,1993,1203
501,710,1993,5730
501,740,1993,7001
510,2,1993,7928
510,200,1993,4658
510,220,1993,4451
510,255,1993,4377
510,365,1993,4327
510,500,1993,675
510,501,1993,418
510,516,1993,723
510,517,1993,718
510,541,1993,1397
510,551,1993,955
510,553,1993,622
510,710,1993,5851
510,740,1993,7085
516,2,1993,7251
516,200,1993,4173
516,220,1993,3962
516,255,1993,3977
516,365,1993,4116
516,490,1993,972
516,510,1993,723
516,517,1993,110
516,710,1993,6217
516,740,1993,7502
517,2,1993,7225
517,200,1993,4098
517,220,1993,3887
517,255,1993,3890
517,365,1993,4013
517,490,1993,1032
517,500,1993,234
517,510,1993,718
517,516,1993,110
517,710,1993,6116
517,740,1993,7404
520,2,1993,7828
520,200,1993,4311
520,220,1993,4114
520,255,1993,3943
520,365,1993,3738
520,501,1993,635
520,522,1993,677
520,530,1993,696
520,710,1993,5131
520,740,1993,6387
522,2,1993,7253
522,200,1993,3668
522,220,1993,3477
522,255,1993,3277
522,365,1993,3068
522,520,1993,677
522,530,1993,389
522,531,1993,383
522,710,1993,4825
522,740,1993,6122
530,2,1993,7132
530,200,1993,3644
530,220,1993,3443
530,255,1993,3312
530,365,1993,3231
530,501,1993,719
530,520,1993,696
530,522,1993,389
530,531,1993,440
530,625,1993,587
530,710,1993,5206
530,740,1993,6505
531,2,1993,6870
531,200,1993,3298
531,220,1993,3105
531,255,1993,2927
531,365,1993,2796
531,522,1993,383
531,530,1993,440
531,625,1993,427
531,710,1993,4890
531,740,1993,6196
540,2,1993,6621
540,200,1993,4248
540,220,1993,4045
540,255,1993,4243
540,365,1993,4682
540,484,1993,346
540,490,1993,343
540,551,1993,1114
540,565,1993,985
540,710,1993,7312
540,740,1993,8614
541,2,1993,8344
541,200,1993,5715
541,220,1993,5503
541,255,1993,5551
541,365,1993,5659
541,510,1993,1397
541,551,1993,781
541,552,1993,571
541,553,1993,832
541,560,1993,1010
541,572,1993,93
541,710,1993,7049
541,740,1993,8167
551,2,1993,7705
551,200,1993,4934
551,220,1993,4723
551,255,1993,4782
551,365,1993,4952
551,490,1993,1168
551,510,1993,955
551,540,1993,1114
551,541,1993,781
551,552,1993,248
551,553,1993,381
551,565,1993,878
551,571,1993,657
551,710,1993,6806
551,740,1993,8037
552,2,1993,7951
552,200,1993,5152
552,220,1993,4940
552,255,1993,4980
552,365,1993,5104
552,541,1993,571
552,551,1993,248
552,560,1993,1359
552,571,1993,576
552,710,1993,6770
552,740,1993,7971
553,2,1993,7942
553,200,1993,4966
553,220,1993,4754
553,255,1993,4758
553,365,1993,4828
553,510,1993,622
553,541,1993,832
553,551,1993,381
553,710,1993,6459
553,740,1993,7674
560,2,1993,7906
560,200,1993,6014
560,220,1993,5811
560,255,1993,5985
560,365,1993,6304
560,541,1993,1010
560,552,1993,1359
560,565,1993,789
560,570,1993,621
560,571,1993,784
560,572,1993,923
560,710,1993,8058
560,740,1993,9166
565,2,1993,7406
565,200,1993,5229
565,220,1993,5025
565,255,1993,5198
565,365,1993,5548
565,540,1993,985
565,551,1993,878
565,560,1993,789
565,571,1993,572
565,710,1993,7682
565,740,1993,8913
570,2,1993,8197
570,200,1993,5836
570,220,1993,5626
570,255,1993,5724
570,365,1993,5914
570,560,1993,621
570,710,1993,7438
570,740,1993,8551
571,2,1993,7943
571,200,1993,5499
571,220,1993,5289
571,255,1993,5390
571,365,1993,5603
571,551,1993,657
571,552,1993,576
571,560,1993,784
571,565,1993,572
571,710,1993,7322
571,740,1993,8492
572,2,1993,8280
572,200,1993,5707
572,220,1993,5496
572,255,1993,5557
572,365,1993,5689
572,541,1993,93
572,560,1993,923
572,710,1993,7134
572,740,1993,8258
580,2,1993,8879
580,200,1993,5655
580,220,1993,5449
580,255,1993,5349
580,365,1993,5196
580,710,1993,6013
580,740,1993,7099
581,2,1993,8351
581,200,1993,5081
581,220,1993,4874
581,255,1993,4782
581,365,1993,4676
581,710,1993,5877
581,740,1993,7057
590,2,1993,9459
590,200,1993,6053
590,220,1993,5855
590,255,1993,5682
590,365,1993,5379
590,710,1993,5625
590,740,1993,6614
591,2,1993,8648
591,200,1993,5067
591,220,1993,4880
591,255,1993,4652
591,365,1993,4297
591,710,1993,4935
591,740,1993,6092
600,2,1993,3820
600,200,1993,1254
600,220,1993,1129
600,230,1993,473
600,255,1993,1622
600,365,1993,2579
600,435,1993,1237
600,615,1993,588
600,710,1993,6180
600,740,1993,7166
615,2,1993,4225
615,200,1993,1031
615,220,1993,838
615,255,1993,1199
615,365,1993,2075
615,432,1993,1803
615,435,1993,1733
615,436,1993,1609
615,600,1993,588
615,616,1993,395
615,620,1993,634
615,710,1993,5664
615,740,1993,6719
616,2,1993,4565
616,200,1993,1135
616,220,1993,923
616,255,1993,1098
616,365,1993,1831
616,615,1993,395
616,620,1993,320
616,710,1993,5373
616,740,1993,6482
620,2,1993,4855
620,200,1993,1452
620,220,1993,1240
620,255,1993,1358
620,365,1993,1969
620,436,1993,1510
620,483,1993,1441
620,615,1993,634
620,616,1993,320
620,625,1993,1703
620,651,1993,1082
620,710,1993,5421
620,740,1993,6580
625,2,1993,6550
625,200,1993,3067
625,220,1993,2864
625,255,1993,2761
625,365,1993,2791
625,482,1993,1225
625,483,1993,1198
625,490,1993,1813
625,500,1993,1056
625,501,1993,1203
625,530,1993,587
625,531,1993,427
625,620,1993,1703
625,651,1993,1004
625,710,1993,5217
625,740,1993,6521
630,2,1993,6330
630,200,1993,2736
630,220,1993,2621
630,255,1993,2183
630,365,1993,1534
630,371,1993,490
630,373,1993,336
630,640,1993,1054
630,645,1993,432
630,700,1993,1007
630,701,1993,417
630,710,1993,3483
630,740,1993,4768
630,770,1993,1242
640,2,1993,5425
640,200,1993,1762
640,220,1993,1617
640,255,1993,1268
640,350,1993,509
640,352,1993,331
640,355,1993,531
640,365,1993,1115
640,371,1993,616
640,372,1993,635
640,373,1993,899
640,630,1993,1054
640,645,1993,784
640,652,1993,484
640,710,1993,4248
640,740,1993,5453
645,2,1993,6199
645,200,1993,2543
645,220,1993,2401
645,255,1993,2028
645,365,1993,1584
645,630,1993,432
645,640,1993,784
645,652,1993,467
645,663,1993,501
645,670,1993,619
645,690,1993,347
645,710,1993,3913
645,740,1993,5194
651,2,1993,5814
651,200,1993,2183
651,220,1993,1998
651,255,1993,1799
651,365,1993,1805
651,620,1993,1082
651,625,1993,1004
651,666,1993,264
651,710,1993,4689
651,740,1993,5951
652,2,1993,5868
652,200,1993,2201
652,220,1993,2038
652,255,1993,1738
652,365,1993,1540
652,640,1993,484
652,645,1993,467
652,660,1993,52
652,663,1993,109
652,666,1993,134
652,710,1993,4311
652,740,1993,5570
660,2,1993,5818
660,200,1993,2151
660,220,1993,1987
660,255,1993,1692
660,365,1993,1517
660,652,1993,52
660,666,1993,145
660,710,1993,4336
660,740,1993,5591
663,2,1993,5927
663,200,1993,2264
663,220,1993,2095
663,255,1993,1816
663,365,1993,1648
663,645,1993,501
663,652,1993,109
663,666,1993,44
663,670,1993,831
663,710,1993,4385
663,740,1993,5651
666,2,1993,5905
666,200,1993,2244
666,220,1993,2073
666,255,1993,1804
666,365,1993,1662
666,651,1993,264
666,652,1993,134
666,660,1993,145
666,663,1993,44
666,710,1993,4427
666,740,1993,5692
670,2,1993,6747
670,200,1993,3079
670,220,1993,2918
670,255,1993,2598
670,365,1993,2201
670,645,1993,619
670,663,1993,831
670,679,1993,663
670,690,1993,336
670,692,1993,263
670,694,1993,302
670,696,1993,478
670,698,1993,749
670,710,1993,4102
670,740,1993,5407
679,2,1993,7115
679,200,1993,3490
679,220,1993,3306
679,255,1993,3074
679,365,1993,2816
679,670,1993,663
679,698,1993,1096
679,710,1993,4609
679,740,1993,5911
690,2,1993,6545
690,200,1993,2887
690,220,1993,2741
690,255,1993,2375
690,365,1993,1895
690,645,1993,347
690,670,1993,336
690,710,1993,3865
690,740,1993,5165
692,2,1993,6814
692,200,1993,3154
692,220,1993,3006
692,255,1993,2644
692,365,1993,2143
692,670,1993,263
692,710,1993,3842
692,740,1993,5148
694,2,1993,6902
694,200,1993,3242
694,220,1993,3094
694,255,1993,2732
694,365,1993,2221
694,670,1993,302
694,696,1993,187
694,710,1993,3827
694,740,1993,5133
696,2,1993,7055
696,200,1993,3403
696,220,1993,3260
696,255,1993,2883
696,365,1993,2324
696,670,1993,478
696,694,1993,187
696,698,1993,273
696,710,1993,3707
696,740,1993,5013
698,2,1993,7257
698,200,1993,3625
698,220,1993,3490
698,255,1993,3092
698,365,1993,2465
698,670,1993,749
698,679,1993,1096
698,696,1993,273
698,710,1993,3516
698,740,1993,4816
700,2,1993,6929
700,200,1993,3550
700,220,1993,3473
700,255,1993,2973
700,365,1993,2095
700,630,1993,1007
700,701,1993,647
700,702,1993,281
700,704,1993,470
700,710,1993,2596
700,740,1993,3902
700,770,1993,235
701,2,1993,6425
701,200,1993,2936
701,220,1993,2847
701,255,1993,2364
701,365,1993,1562
701,630,1993,417
701,700,1993,647
701,704,1993,623
701,705,1993,1038
701,710,1993,3067
701,740,1993,4353
702,2,1993,6667
702,200,1993,3351
702,220,1993,3287
702,255,1993,2773
702,365,1993,1859
702,700,1993,281
702,703,1993,425
702,704,1993,192
702,710,1993,2521
702,740,1993,3818
703,2,1993,6519
703,200,1993,3405
703,220,1993,3371
703,255,1993,2835
703,365,1993,1859
703,702,1993,425
703,704,1993,293
703,705,1993,123
703,710,1993,2156
703,740,1993,3438
704,2,1993,6507
704,200,1993,3253
704,220,1993,3202
704,255,1993,2677
704,365,1993,1735
704,700,1993,470
704,701,1993,623
704,702,1993,192
704,703,1993,293
704,705,1993,416
704,710,1993,2445
704,740,1993,3730
705,2,1993,6532
705,200,1993,3480
705,220,1993,3452
705,255,1993,2913
705,365,1993,1928
705,701,1993,1038
705,703,1993,123
705,704,1993,416
705,710,1993,2035
705,740,1993,3315
710,2,1993,6930
710,20,1993,6499
710,31,1993,7866
710,40,1993,7916
710,41,1993,8366
710,42,1993,8390
710,51,1993,8353
710,52,1993,8948
710,53,1993,8772
